BEAT,AVG_CALLS,HIGH_RISK_RATIO,SHIFT,SCENARIO,SCENARIO_DEMAND,UNITS,IS_HOTSPOT,SHIFT_HOURS,CAPACITY,COVERAGE,SHORTFALL
235,1.484076433121019,0.6437768240343348,Day,risk_aware_1.5,1.9617834394904459,0,0,8.0,0.0,0.0,1.484076433121019
241,3.148026315789474,0.7168234064785789,Day,risk_aware_1.5,4.276315789473685,0,0,8.0,0.0,0.0,3.148026315789474
242,12.516320474777448,0.7216690374585112,Day,risk_aware_1.5,17.032640949554896,1,0,8.0,24.0,12.516320474777448,0.0
243,3.757188498402556,0.6751700680272109,Day,risk_aware_1.5,5.02555910543131,0,0,8.0,0.0,0.0,3.757188498402556
245,1.308641975308642,0.8301886792452831,Day,risk_aware_1.5,1.8518518518518519,0,0,8.0,0.0,0.0,1.308641975308642
246,1.860169491525424,0.715261958997722,Day,risk_aware_1.5,2.5254237288135597,0,0,8.0,0.0,0.0,1.860169491525424
311,10.804154302670623,0.4660807470475144,Day,risk_aware_1.5,13.321958456973293,1,0,8.0,24.0,10.804154302670623,0.0
312,3.9369085173501577,0.6145833333333334,Day,risk_aware_1.5,5.146687697160884,0,0,8.0,0.0,0.0,3.9369085173501577
313,18.71044776119403,0.6381620931716656,Day,risk_aware_1.5,24.68059701492537,2,1,8.0,48.0,18.71044776119403,0.0
314,4.009316770186335,0.8721920991479474,Day,risk_aware_1.5,5.757763975155279,1,0,8.0,24.0,4.009316770186335,0.0
315,10.82492581602374,0.7922149122807017,Day,risk_aware_1.5,15.112759643916915,1,0,8.0,24.0,10.82492581602374,0.0
316,1.1547619047619049,0.6907216494845361,Day,risk_aware_1.5,1.5535714285714288,0,0,8.0,0.0,0.0,1.1547619047619049
321,6.322388059701493,0.7629839471199245,Day,risk_aware_1.5,8.734328358208955,1,0,8.0,24.0,6.322388059701493,0.0
322,2.436860068259385,0.6974789915966386,Day,risk_aware_1.5,3.2866894197952212,0,0,8.0,0.0,0.0,2.436860068259385
323,1.9491525423728813,0.7978260869565217,Day,risk_aware_1.5,2.726694915254237,0,0,8.0,0.0,0.0,1.9491525423728813
324,3.049342105263158,0.7292340884573895,Day,risk_aware_1.5,4.161184210526316,0,0,8.0,0.0,0.0,3.049342105263158
325,2.3587786259541983,0.7475728155339806,Day,risk_aware_1.5,3.2404580152671754,0,0,8.0,0.0,0.0,2.3587786259541983
326,2.935374149659864,0.712630359212051,Day,risk_aware_1.5,3.981292517006803,0,0,8.0,0.0,0.0,2.935374149659864
327,3.4824281150159746,0.7541284403669725,Day,risk_aware_1.5,4.795527156549521,0,0,8.0,0.0,0.0,3.4824281150159746
431,2.0292887029288704,0.6,Day,risk_aware_1.5,2.6380753138075317,0,0,8.0,0.0,0.0,2.0292887029288704
432,3.1525974025974026,0.7075180226570545,Day,risk_aware_1.5,4.267857142857142,0,0,8.0,0.0,0.0,3.1525974025974026
433,2.75,0.7014742014742015,Day,risk_aware_1.5,3.714527027027027,0,0,8.0,0.0,0.0,2.75
434,2.6655405405405403,0.7275031685678074,Day,risk_aware_1.5,3.6351351351351346,0,0,8.0,0.0,0.0,2.6655405405405403
435,1.3243243243243243,0.673469387755102,Day,risk_aware_1.5,1.7702702702702704,0,0,8.0,0.0,0.0,1.3243243243243243
436,4.647058823529412,0.4037308461025983,Day,risk_aware_1.5,5.5851393188854495,0,0,8.0,0.0,0.0,4.647058823529412
437,5.208955223880597,0.7065902578796561,Day,risk_aware_1.5,7.049253731343284,1,0,8.0,24.0,5.208955223880597,0.0
438,3.218241042345277,0.659919028340081,Day,risk_aware_1.5,4.280130293159609,0,0,8.0,0.0,0.0,3.218241042345277
439,1.4621848739495795,0.8333333333333334,Day,risk_aware_1.5,2.071428571428571,0,0,8.0,0.0,0.0,1.4621848739495795
441,5.693693693693693,0.7109704641350211,Day,risk_aware_1.5,7.717717717717718,1,0,8.0,24.0,5.693693693693693,0.0
442,3.0915254237288137,0.694078947368421,Day,risk_aware_1.5,4.164406779661017,0,0,8.0,0.0,0.0,3.0915254237288137
443,1.8716814159292037,0.7966903073286052,Day,risk_aware_1.5,2.6172566371681416,0,0,8.0,0.0,0.0,1.8716814159292037
444,2.4788732394366195,0.6818181818181818,Day,risk_aware_1.5,3.3239436619718306,0,0,8.0,0.0,0.0,2.4788732394366195
445,2.803333333333333,0.7538644470868014,Day,risk_aware_1.5,3.8599999999999994,0,0,8.0,0.0,0.0,2.803333333333333
446,3.883792048929664,0.7724409448818897,Day,risk_aware_1.5,5.383792048929664,0,0,8.0,0.0,0.0,3.883792048929664
447,3.231270358306189,0.6814516129032258,Day,risk_aware_1.5,4.3322475570032575,0,0,8.0,0.0,0.0,3.231270358306189
451,4.530674846625767,0.7115775220040623,Day,risk_aware_1.5,6.142638036809816,1,0,8.0,24.0,4.530674846625767,0.0
452,2.2895752895752897,0.7032040472175379,Day,risk_aware_1.5,3.0945945945945947,0,0,8.0,0.0,0.0,2.2895752895752897
511,8.367469879518072,0.6558675305975522,Day,risk_aware_1.5,11.111445783132531,1,0,8.0,24.0,8.367469879518072,0.0
512,16.818991097922847,0.3623853211009174,Day,risk_aware_1.5,19.86646884272997,1,1,8.0,24.0,16.818991097922847,0.0
514,5.209090909090909,0.4956369982547993,Day,risk_aware_1.5,6.5,1,0,8.0,24.0,5.209090909090909,0.0
515,2.6391752577319587,0.7057291666666666,Day,risk_aware_1.5,3.5704467353951888,0,0,8.0,0.0,0.0,2.6391752577319587
516,2.3450980392156864,0.6889632107023411,Day,risk_aware_1.5,3.1529411764705886,0,0,8.0,0.0,0.0,2.3450980392156864
517,4.445121951219512,0.6364883401920439,Day,risk_aware_1.5,5.859756097560975,1,0,8.0,24.0,4.445121951219512,0.0
518,1.8027522935779816,0.638676844783715,Day,risk_aware_1.5,2.378440366972477,0,0,8.0,0.0,0.0,1.8027522935779816
521,40.33727810650888,0.5269913451664955,Day,risk_aware_1.5,50.965976331360956,3,1,8.0,72.0,40.33727810650888,0.0
522,5.966867469879518,0.4371529530540131,Day,risk_aware_1.5,7.271084337349398,1,0,8.0,24.0,5.966867469879518,0.0
523,4.367283950617284,0.6515901060070671,Day,risk_aware_1.5,5.790123456790123,1,0,8.0,24.0,4.367283950617284,0.0
524,20.51044776119403,0.5405326735555233,Day,risk_aware_1.5,26.05373134328358,2,1,8.0,48.0,20.51044776119403,0.0
525,2.008403361344538,0.7133891213389121,Day,risk_aware_1.5,2.7247899159663866,0,0,8.0,0.0,0.0,2.008403361344538
526,5.921921921921922,0.5278904665314401,Day,risk_aware_1.5,7.484984984984986,1,0,8.0,24.0,5.921921921921922,0.0
527,2.2490272373540856,0.6245674740484429,Day,risk_aware_1.5,2.9513618677042803,0,0,8.0,0.0,0.0,2.2490272373540856
528,3.567741935483871,0.5379746835443038,Day,risk_aware_1.5,4.5274193548387105,0,0,8.0,0.0,0.0,3.567741935483871
529,6.686746987951807,0.6463963963963963,Day,risk_aware_1.5,8.84789156626506,1,0,8.0,24.0,6.686746987951807,0.0
531,6.370481927710843,0.5697399527186762,Day,risk_aware_1.5,8.18524096385542,1,0,8.0,24.0,6.370481927710843,0.0
541,4.7859327217125385,0.5693290734824281,Day,risk_aware_1.5,6.148318042813456,1,0,8.0,24.0,4.7859327217125385,0.0
611,12.432835820895525,0.7651860744297719,Day,risk_aware_1.5,17.189552238805973,1,0,8.0,24.0,12.432835820895525,0.0
612,2.039840637450199,0.76953125,Day,risk_aware_1.5,2.8247011952191237,0,0,8.0,0.0,0.0,2.039840637450199
613,5.280120481927711,0.6662863662293211,Day,risk_aware_1.5,7.039156626506024,1,0,8.0,24.0,5.280120481927711,0.0
614,10.928994082840235,0.6361667569030861,Day,risk_aware_1.5,14.405325443786982,1,0,8.0,24.0,10.928994082840235,0.0
615,2.193916349809886,0.7521663778162911,Day,risk_aware_1.5,3.0190114068441067,0,0,8.0,0.0,0.0,2.193916349809886
616,1.403225806451613,0.6436781609195402,Day,risk_aware_1.5,1.8548387096774195,0,0,8.0,0.0,0.0,1.403225806451613
617,1.3111111111111111,0.7711864406779662,Day,risk_aware_1.5,1.8166666666666669,0,0,8.0,0.0,0.0,1.3111111111111111
618,1.729281767955801,0.7731629392971247,Day,risk_aware_1.5,2.3977900552486187,0,0,8.0,0.0,0.0,1.729281767955801
621,6.163141993957704,0.6852941176470588,Day,risk_aware_1.5,8.274924471299094,1,0,8.0,24.0,6.163141993957704,0.0
622,7.030211480362538,0.512677266867211,Day,risk_aware_1.5,8.832326283987916,1,0,8.0,24.0,7.030211480362538,0.0
623,5.954819277108434,0.7567020738492666,Day,risk_aware_1.5,8.207831325301205,1,0,8.0,24.0,5.954819277108434,0.0
624,3.963302752293578,0.716820987654321,Day,risk_aware_1.5,5.3837920489296645,0,0,8.0,0.0,0.0,3.963302752293578
625,3.899686520376176,0.7837620578778135,Day,risk_aware_1.5,5.427899686520377,0,0,8.0,0.0,0.0,3.899686520376176
626,3.074324324324324,0.578021978021978,Day,risk_aware_1.5,3.9628378378378373,0,0,8.0,0.0,0.0,3.074324324324324
627,12.327380952380953,0.7349106711733462,Day,risk_aware_1.5,16.857142857142858,1,0,8.0,24.0,12.327380952380953,0.0
628,3.506622516556291,0.7355996222851747,Day,risk_aware_1.5,4.796357615894039,0,0,8.0,0.0,0.0,3.506622516556291
711,1.2,0.7619047619047619,Day,risk_aware_1.5,1.657142857142857,0,0,8.0,0.0,0.0,1.2
712,10.586309523809524,0.7334832724205791,Day,risk_aware_1.5,14.46875,1,0,8.0,24.0,10.586309523809524,0.0
713,5.737951807228916,0.6330708661417322,Day,risk_aware_1.5,7.55421686746988,1,0,8.0,24.0,5.737951807228916,0.0
714,2.393258426966292,0.7183098591549296,Day,risk_aware_1.5,3.252808988764045,0,0,8.0,0.0,0.0,2.393258426966292
721,3.915309446254072,0.7046589018302829,Day,risk_aware_1.5,5.2947882736156355,0,0,8.0,0.0,0.0,3.915309446254072
722,4.062111801242236,0.7392966360856269,Day,risk_aware_1.5,5.563664596273291,0,0,8.0,0.0,0.0,4.062111801242236
723,8.802395209580839,0.6017006802721089,Day,risk_aware_1.5,11.450598802395211,1,0,8.0,24.0,8.802395209580839,0.0
724,3.297029702970297,0.7147147147147147,Day,risk_aware_1.5,4.475247524752475,0,0,8.0,0.0,0.0,3.297029702970297
725,3.389937106918239,0.6289424860853432,Day,risk_aware_1.5,4.455974842767295,0,0,8.0,0.0,0.0,3.389937106918239
811,2.883280757097792,0.6958424507658644,Day,risk_aware_1.5,3.8864353312302846,0,0,8.0,0.0,0.0,2.883280757097792
812,1.1025641025641026,0.5348837209302325,Day,risk_aware_1.5,1.3974358974358976,0,0,8.0,0.0,0.0,1.1025641025641026
813,11.892857142857142,0.69994994994995,Day,risk_aware_1.5,16.055059523809522,1,0,8.0,24.0,11.892857142857142,0.0
814,1.681818181818182,0.6696696696696697,Day,risk_aware_1.5,2.2449494949494953,0,0,8.0,0.0,0.0,1.681818181818182
821,4.269938650306749,0.7176724137931034,Day,risk_aware_1.5,5.802147239263803,1,0,8.0,24.0,4.269938650306749,0.0
822,3.2090032154340835,0.7064128256513026,Day,risk_aware_1.5,4.342443729903537,0,0,8.0,0.0,0.0,3.2090032154340835
823,2.14859437751004,0.6448598130841121,Day,risk_aware_1.5,2.8413654618473894,0,0,8.0,0.0,0.0,2.14859437751004
824,3.4588607594936707,0.7127172918572735,Day,risk_aware_1.5,4.6914556962025316,0,0,8.0,0.0,0.0,3.4588607594936707
825,2.752808988764045,0.5850340136054422,Day,risk_aware_1.5,3.558052434456929,0,0,8.0,0.0,0.0,2.752808988764045
826,4.860182370820668,0.726078799249531,Day,risk_aware_1.5,6.6246200607902725,1,0,8.0,24.0,4.860182370820668,0.0
827,2.5,0.6622222222222223,Day,risk_aware_1.5,3.327777777777778,0,0,8.0,0.0,0.0,2.5
828,1.4946236559139785,0.7697841726618705,Day,risk_aware_1.5,2.0698924731182795,0,0,8.0,0.0,0.0,1.4946236559139785
829,1.0476190476190477,0.7727272727272727,Day,risk_aware_1.5,1.4523809523809523,0,0,8.0,0.0,0.0,1.0476190476190477
831,3.774193548387097,0.7410256410256411,Day,risk_aware_1.5,5.172580645161291,0,0,8.0,0.0,0.0,3.774193548387097
832,3.77742946708464,0.812448132780083,Day,risk_aware_1.5,5.3119122257053295,0,0,8.0,0.0,0.0,3.77742946708464
833,2.939799331103679,0.6916951080773607,Day,risk_aware_1.5,3.9565217391304346,0,0,8.0,0.0,0.0,2.939799331103679
834,6.796352583586626,0.4235241502683363,Day,risk_aware_1.5,8.235562310030396,1,0,8.0,24.0,6.796352583586626,0.0
835,1.91324200913242,0.5847255369928401,Day,risk_aware_1.5,2.4726027397260273,0,0,8.0,0.0,0.0,1.91324200913242
836,2.030172413793104,0.6772823779193206,Day,risk_aware_1.5,2.7176724137931045,0,0,8.0,0.0,0.0,2.030172413793104
837,2.122171945701357,0.5394456289978679,Day,risk_aware_1.5,2.6945701357466056,0,0,8.0,0.0,0.0,2.122171945701357
838,3.150501672240803,0.7664543524416136,Day,risk_aware_1.5,4.357859531772576,0,0,8.0,0.0,0.0,3.150501672240803
839,2.40625,0.6396103896103896,Day,risk_aware_1.5,3.17578125,0,0,8.0,0.0,0.0,2.40625
841,1.8614718614718613,0.7,Day,risk_aware_1.5,2.512987012987013,0,0,8.0,0.0,0.0,1.8614718614718613
9,1.0,0.5,Day,risk_aware_1.5,1.25,0,0,8.0,0.0,0.0,1.0
931,4.1713395638629285,0.6833457804331591,Day,risk_aware_1.5,5.5965732087227416,0,0,8.0,0.0,0.0,4.1713395638629285
932,1.351851851851852,0.8082191780821918,Day,risk_aware_1.5,1.8981481481481486,0,0,8.0,0.0,0.0,1.351851851851852
933,1.8976744186046512,0.7892156862745098,Day,risk_aware_1.5,2.646511627906977,0,0,8.0,0.0,0.0,1.8976744186046512
934,7.546268656716418,0.6696993670886076,Day,risk_aware_1.5,10.073134328358208,1,0,8.0,24.0,7.546268656716418,0.0
935,1.7899159663865547,0.8732394366197183,Day,risk_aware_1.5,2.571428571428571,0,0,8.0,0.0,0.0,1.7899159663865547
936,1.5232558139534884,0.7709923664122137,Day,risk_aware_1.5,2.1104651162790695,0,0,8.0,0.0,0.0,1.5232558139534884
937,2.125,0.6980392156862745,Day,risk_aware_1.5,2.8666666666666667,0,0,8.0,0.0,0.0,2.125
0,1.0,1.0,Day,risk_aware_2.0,2.0,0,0,8.0,0.0,0.0,1.0
111,6.622356495468278,0.7582116788321168,Day,risk_aware_2.0,11.643504531722055,1,0,8.0,24.0,6.622356495468278,0.0
112,2.7836879432624118,0.7796178343949045,Day,risk_aware_2.0,4.953900709219859,0,0,8.0,0.0,0.0,2.7836879432624118
113,3.331230283911672,0.6751893939393939,Day,risk_aware_2.0,5.58044164037855,0,0,8.0,0.0,0.0,3.331230283911672
114,4.544615384615384,0.7237643872714963,Day,risk_aware_2.0,7.833846153846153,1,0,8.0,24.0,4.544615384615384,0.0
115,11.452380952380953,0.6395530145530145,Day,risk_aware_2.0,18.776785714285715,1,0,8.0,24.0,11.452380952380953,0.0
116,4.411585365853658,0.6993780234968902,Day,risk_aware_2.0,7.496951219512194,1,0,8.0,24.0,4.411585365853658,0.0
121,3.9558359621451102,0.5853269537480064,Day,risk_aware_2.0,6.271293375394322,0,0,8.0,0.0,0.0,3.9558359621451102
122,17.970501474926255,0.6787590282337492,Day,risk_aware_2.0,30.168141592920357,2,1,8.0,48.0,17.970501474926255,0.0
123,6.206153846153846,0.5166088249876054,Day,risk_aware_2.0,9.412307692307694,1,0,8.0,24.0,6.206153846153846,0.0
124,12.47181008902077,0.733999524149417,Day,risk_aware_2.0,21.626112759643917,1,0,8.0,24.0,12.47181008902077,0.0
126,2.2084942084942085,0.736013986013986,Day,risk_aware_2.0,3.833976833976834,0,0,8.0,0.0,0.0,2.2084942084942085
231,2.172794117647059,0.5685279187817259,Day,risk_aware_2.0,3.4080882352941178,0,0,8.0,0.0,0.0,2.172794117647059
232,3.2948717948717947,0.7772373540856031,Day,risk_aware_2.0,5.85576923076923,0,0,8.0,0.0,0.0,3.2948717948717947
233,6.805389221556887,0.5736911570611527,Day,risk_aware_2.0,10.709580838323355,1,0,8.0,24.0,6.805389221556887,0.0
234,5.684684684684685,0.7781299524564184,Day,risk_aware_2.0,10.108108108108109,1,0,8.0,24.0,5.684684684684685,0.0
235,1.484076433121019,0.6437768240343348,Day,risk_aware_2.0,2.4394904458598727,0,0,8.0,0.0,0.0,1.484076433121019
241,3.148026315789474,0.7168234064785789,Day,risk_aware_2.0,5.404605263157896,0,0,8.0,0.0,0.0,3.148026315789474
242,12.516320474777448,0.7216690374585112,Day,risk_aware_2.0,21.548961424332347,1,0,8.0,24.0,12.516320474777448,0.0
243,3.757188498402556,0.6751700680272109,Day,risk_aware_2.0,6.293929712460065,0,0,8.0,0.0,0.0,3.757188498402556
245,1.308641975308642,0.8301886792452831,Day,risk_aware_2.0,2.3950617283950617,0,0,8.0,0.0,0.0,1.308641975308642
246,1.860169491525424,0.715261958997722,Day,risk_aware_2.0,3.1906779661016955,0,0,8.0,0.0,0.0,1.860169491525424
311,10.804154302670623,0.4660807470475144,Day,risk_aware_2.0,15.839762611275964,1,0,8.0,24.0,10.804154302670623,0.0
312,3.9369085173501577,0.6145833333333334,Day,risk_aware_2.0,6.356466876971609,0,0,8.0,0.0,0.0,3.9369085173501577
313,18.71044776119403,0.6381620931716656,Day,risk_aware_2.0,30.650746268656714,2,1,8.0,48.0,18.71044776119403,0.0
314,4.009316770186335,0.8721920991479474,Day,risk_aware_2.0,7.5062111801242235,1,0,8.0,24.0,4.009316770186335,0.0
315,10.82492581602374,0.7922149122807017,Day,risk_aware_2.0,19.40059347181009,1,0,8.0,24.0,10.82492581602374,0.0
316,1.1547619047619049,0.6907216494845361,Day,risk_aware_2.0,1.9523809523809526,0,0,8.0,0.0,0.0,1.1547619047619049
321,6.322388059701493,0.7629839471199245,Day,risk_aware_2.0,11.146268656716419,1,0,8.0,24.0,6.322388059701493,0.0
322,2.436860068259385,0.6974789915966386,Day,risk_aware_2.0,4.1365187713310565,0,0,8.0,0.0,0.0,2.436860068259385
323,1.9491525423728813,0.7978260869565217,Day,risk_aware_2.0,3.504237288135593,0,0,8.0,0.0,0.0,1.9491525423728813
324,3.049342105263158,0.7292340884573895,Day,risk_aware_2.0,5.2730263157894735,0,0,8.0,0.0,0.0,3.049342105263158
325,2.3587786259541983,0.7475728155339806,Day,risk_aware_2.0,4.122137404580153,0,0,8.0,0.0,0.0,2.3587786259541983
326,2.935374149659864,0.712630359212051,Day,risk_aware_2.0,5.0272108843537415,0,0,8.0,0.0,0.0,2.935374149659864
327,3.4824281150159746,0.7541284403669725,Day,risk_aware_2.0,6.1086261980830665,0,0,8.0,0.0,0.0,3.4824281150159746
431,2.0292887029288704,0.6,Day,risk_aware_2.0,3.246861924686193,0,0,8.0,0.0,0.0,2.0292887029288704
432,3.1525974025974026,0.7075180226570545,Day,risk_aware_2.0,5.383116883116883,0,0,8.0,0.0,0.0,3.1525974025974026
433,2.75,0.7014742014742015,Day,risk_aware_2.0,4.679054054054054,0,0,8.0,0.0,0.0,2.75
434,2.6655405405405403,0.7275031685678074,Day,risk_aware_2.0,4.604729729729729,0,0,8.0,0.0,0.0,2.6655405405405403
435,1.3243243243243243,0.673469387755102,Day,risk_aware_2.0,2.2162162162162162,0,0,8.0,0.0,0.0,1.3243243243243243
436,4.647058823529412,0.4037308461025983,Day,risk_aware_2.0,6.523219814241487,0,0,8.0,0.0,0.0,4.647058823529412
437,5.208955223880597,0.7065902578796561,Day,risk_aware_2.0,8.88955223880597,1,0,8.0,24.0,5.208955223880597,0.0
438,3.218241042345277,0.659919028340081,Day,risk_aware_2.0,5.342019543973941,0,0,8.0,0.0,0.0,3.218241042345277
439,1.4621848739495795,0.8333333333333334,Day,risk_aware_2.0,2.680672268907563,0,0,8.0,0.0,0.0,1.4621848739495795
441,5.693693693693693,0.7109704641350211,Day,risk_aware_2.0,9.741741741741741,1,0,8.0,24.0,5.693693693693693,0.0
442,3.0915254237288137,0.694078947368421,Day,risk_aware_2.0,5.237288135593221,0,0,8.0,0.0,0.0,3.0915254237288137
443,1.8716814159292037,0.7966903073286052,Day,risk_aware_2.0,3.3628318584070795,0,0,8.0,0.0,0.0,1.8716814159292037
444,2.4788732394366195,0.6818181818181818,Day,risk_aware_2.0,4.169014084507041,0,0,8.0,0.0,0.0,2.4788732394366195
445,2.803333333333333,0.7538644470868014,Day,risk_aware_2.0,4.916666666666666,0,0,8.0,0.0,0.0,2.803333333333333
446,3.883792048929664,0.7724409448818897,Day,risk_aware_2.0,6.883792048929664,0,0,8.0,0.0,0.0,3.883792048929664
447,3.231270358306189,0.6814516129032258,Day,risk_aware_2.0,5.4332247557003255,0,0,8.0,0.0,0.0,3.231270358306189
451,4.530674846625767,0.7115775220040623,Day,risk_aware_2.0,7.754601226993866,1,0,8.0,24.0,4.530674846625767,0.0
452,2.2895752895752897,0.7032040472175379,Day,risk_aware_2.0,3.8996138996138994,0,0,8.0,0.0,0.0,2.2895752895752897
511,8.367469879518072,0.6558675305975522,Day,risk_aware_2.0,13.85542168674699,1,0,8.0,24.0,8.367469879518072,0.0
512,16.818991097922847,0.3623853211009174,Day,risk_aware_2.0,22.91394658753709,1,1,8.0,24.0,16.818991097922847,0.0
514,5.209090909090909,0.4956369982547993,Day,risk_aware_2.0,7.79090909090909,1,0,8.0,24.0,5.209090909090909,0.0
515,2.6391752577319587,0.7057291666666666,Day,risk_aware_2.0,4.501718213058418,0,0,8.0,0.0,0.0,2.6391752577319587
516,2.3450980392156864,0.6889632107023411,Day,risk_aware_2.0,3.9607843137254903,0,0,8.0,0.0,0.0,2.3450980392156864
517,4.445121951219512,0.6364883401920439,Day,risk_aware_2.0,7.274390243902439,1,0,8.0,24.0,4.445121951219512,0.0
518,1.8027522935779816,0.638676844783715,Day,risk_aware_2.0,2.9541284403669725,0,0,8.0,0.0,0.0,1.8027522935779816
521,40.33727810650888,0.5269913451664955,Day,risk_aware_2.0,61.59467455621303,3,1,8.0,72.0,40.33727810650888,0.0
522,5.966867469879518,0.4371529530540131,Day,risk_aware_2.0,8.575301204819276,1,0,8.0,24.0,5.966867469879518,0.0
523,4.367283950617284,0.6515901060070671,Day,risk_aware_2.0,7.212962962962964,1,0,8.0,24.0,4.367283950617284,0.0
524,20.51044776119403,0.5405326735555233,Day,risk_aware_2.0,31.597014925373134,2,1,8.0,48.0,20.51044776119403,0.0
525,2.008403361344538,0.7133891213389121,Day,risk_aware_2.0,3.441176470588235,0,0,8.0,0.0,0.0,2.008403361344538
526,5.921921921921922,0.5278904665314401,Day,risk_aware_2.0,9.048048048048049,1,0,8.0,24.0,5.921921921921922,0.0
527,2.2490272373540856,0.6245674740484429,Day,risk_aware_2.0,3.653696498054475,0,0,8.0,0.0,0.0,2.2490272373540856
528,3.567741935483871,0.5379746835443038,Day,risk_aware_2.0,5.487096774193549,0,0,8.0,0.0,0.0,3.567741935483871
529,6.686746987951807,0.6463963963963963,Day,risk_aware_2.0,11.009036144578312,1,0,8.0,24.0,6.686746987951807,0.0
531,6.370481927710843,0.5697399527186762,Day,risk_aware_2.0,10.0,1,0,8.0,24.0,6.370481927710843,0.0
541,4.7859327217125385,0.5693290734824281,Day,risk_aware_2.0,7.510703363914374,1,0,8.0,24.0,4.7859327217125385,0.0
611,12.432835820895525,0.7651860744297719,Day,risk_aware_2.0,21.946268656716423,1,0,8.0,24.0,12.432835820895525,0.0
612,2.039840637450199,0.76953125,Day,risk_aware_2.0,3.6095617529880477,0,0,8.0,0.0,0.0,2.039840637450199
613,5.280120481927711,0.6662863662293211,Day,risk_aware_2.0,8.798192771084338,1,0,8.0,24.0,5.280120481927711,0.0
614,10.928994082840235,0.6361667569030861,Day,risk_aware_2.0,17.881656804733726,1,0,8.0,24.0,10.928994082840235,0.0
615,2.193916349809886,0.7521663778162911,Day,risk_aware_2.0,3.844106463878327,0,0,8.0,0.0,0.0,2.193916349809886
616,1.403225806451613,0.6436781609195402,Day,risk_aware_2.0,2.306451612903226,0,0,8.0,0.0,0.0,1.403225806451613
617,1.3111111111111111,0.7711864406779662,Day,risk_aware_2.0,2.3222222222222224,0,0,8.0,0.0,0.0,1.3111111111111111
618,1.729281767955801,0.7731629392971247,Day,risk_aware_2.0,3.0662983425414363,0,0,8.0,0.0,0.0,1.729281767955801
621,6.163141993957704,0.6852941176470588,Day,risk_aware_2.0,10.386706948640484,1,0,8.0,24.0,6.163141993957704,0.0
622,7.030211480362538,0.512677266867211,Day,risk_aware_2.0,10.634441087613293,1,0,8.0,24.0,7.030211480362538,0.0
623,5.954819277108434,0.7567020738492666,Day,risk_aware_2.0,10.460843373493976,1,0,8.0,24.0,5.954819277108434,0.0
624,3.963302752293578,0.716820987654321,Day,risk_aware_2.0,6.80428134556575,0,0,8.0,0.0,0.0,3.963302752293578
625,3.899686520376176,0.7837620578778135,Day,risk_aware_2.0,6.956112852664577,0,0,8.0,0.0,0.0,3.899686520376176
626,3.074324324324324,0.578021978021978,Day,risk_aware_2.0,4.851351351351351,0,0,8.0,0.0,0.0,3.074324324324324
627,12.327380952380953,0.7349106711733462,Day,risk_aware_2.0,21.386904761904763,1,0,8.0,24.0,12.327380952380953,0.0
628,3.506622516556291,0.7355996222851747,Day,risk_aware_2.0,6.086092715231787,0,0,8.0,0.0,0.0,3.506622516556291
711,1.2,0.7619047619047619,Day,risk_aware_2.0,2.1142857142857143,0,0,8.0,0.0,0.0,1.2
712,10.586309523809524,0.7334832724205791,Day,risk_aware_2.0,18.351190476190474,1,0,8.0,24.0,10.586309523809524,0.0
713,5.737951807228916,0.6330708661417322,Day,risk_aware_2.0,9.370481927710843,1,0,8.0,24.0,5.737951807228916,0.0
714,2.393258426966292,0.7183098591549296,Day,risk_aware_2.0,4.112359550561798,0,0,8.0,0.0,0.0,2.393258426966292
721,3.915309446254072,0.7046589018302829,Day,risk_aware_2.0,6.674267100977199,0,0,8.0,0.0,0.0,3.915309446254072
722,4.062111801242236,0.7392966360856269,Day,risk_aware_2.0,7.065217391304347,0,0,8.0,0.0,0.0,4.062111801242236
723,8.802395209580839,0.6017006802721089,Day,risk_aware_2.0,14.098802395209583,1,0,8.0,24.0,8.802395209580839,0.0
724,3.297029702970297,0.7147147147147147,Day,risk_aware_2.0,5.653465346534653,0,0,8.0,0.0,0.0,3.297029702970297
725,3.389937106918239,0.6289424860853432,Day,risk_aware_2.0,5.522012578616352,0,0,8.0,0.0,0.0,3.389937106918239
811,2.883280757097792,0.6958424507658644,Day,risk_aware_2.0,4.889589905362777,0,0,8.0,0.0,0.0,2.883280757097792
812,1.1025641025641026,0.5348837209302325,Day,risk_aware_2.0,1.6923076923076925,0,0,8.0,0.0,0.0,1.1025641025641026
813,11.892857142857142,0.69994994994995,Day,risk_aware_2.0,20.217261904761905,1,0,8.0,24.0,11.892857142857142,0.0
814,1.681818181818182,0.6696696696696697,Day,risk_aware_2.0,2.808080808080809,0,0,8.0,0.0,0.0,1.681818181818182
821,4.269938650306749,0.7176724137931034,Day,risk_aware_2.0,7.334355828220859,1,0,8.0,24.0,4.269938650306749,0.0
822,3.2090032154340835,0.7064128256513026,Day,risk_aware_2.0,5.475884244372991,0,0,8.0,0.0,0.0,3.2090032154340835
823,2.14859437751004,0.6448598130841121,Day,risk_aware_2.0,3.534136546184738,0,0,8.0,0.0,0.0,2.14859437751004
824,3.4588607594936707,0.7127172918572735,Day,risk_aware_2.0,5.924050632911392,0,0,8.0,0.0,0.0,3.4588607594936707
825,2.752808988764045,0.5850340136054422,Day,risk_aware_2.0,4.3632958801498125,0,0,8.0,0.0,0.0,2.752808988764045
